eruptionID,primaryID,time,exact,ns,ie,E,A,q,webcam,durationSec
1309699,1309699,1621044300,1,0,0,0,0,0,1,
1309718,1309718,1621078680,1,0,0,0,0,0,1,
1309726,1309726,1621084140,1,0,0,0,0,0,1,
1309736,1309736,1621089840,1,0,0,0,0,0,1,
1309753,1309753,1621095360,1,0,0,0,0,0,0,
1309758,1309758,1621100694,1,0,0,0,0,0,1,
1309768,1309768,1621106389,1,0,0,0,0,0,1,138
1309775,1309775,1621110751,1,0,0,0,0,0,1,265
1309782,1309782,1621116960,0,0,1,0,0,0,1,
1309816,1309816,1621123140,1,0,0,0,0,0,1,
1309826,1309826,1621128180,1,0,0,0,0,0,1,
1309829,1309829,1621133940,1,0,0,0,0,0,1,
1309831,1309831,1621150440,1,0,0,0,0,0,1,
1309832,1309832,1621156620,1,0,0,0,0,0,1,
1309833,1309833,1621161840,1,0,0,0,0,0,1,
1309835,1309835,1621168320,1,0,0,0,0,0,1,
1309841,1309841,1621173600,1,0,0,0,0,0,1,
1309848,1309848,1621179780,1,0,0,0,0,0,1,
1309853,1309853,1621184760,1,0,0,0,0,0,1,
1309872,1309872,1621191480,1,0,0,0,0,0,1,
1309877,1309877,1621195980,1,0,0,0,0,0,1,
1309880,1309880,1621203000,0,1,0,0,0,0,1,
1309879,1309880,1621203060,0,0,1,0,0,0,1,
1309889,1309889,1621208100,1,0,0,0,0,0,1,
1309897,1309897,1621213980,1,0,0,0,0,0,1,
1309905,1309906,1621219740,1,0,0,0,0,0,1,
1309906,1309906,1621219740,1,0,0,0,0,0,1,
1309952,1309952,1621253520,1,0,0,0,0,0,0,
1309953,1309952,1621253580,1,0,0,0,0,0,1,
1309963,1309963,1621259940,1,0,0,0,0,0,1,
1309972,1309972,1621265340,0,1,0,0,0,0,1,
1309980,1309980,1621271040,1,0,0,0,0,0,1,
1309994,1309994,1621276920,1,0,0,0,0,0,1,
1310008,1310008,1621283220,1,0,0,0,0,0,1,
1310048,1310048,1621288560,1,0,0,0,0,0,1,
1310055,1310055,1621294440,1,0,0,0,0,0,1,
1310088,1310088,1621300920,1,0,0,0,0,0,1,
1310108,1310108,1621306080,1,0,0,0,0,0,1,
1310157,1310157,1621335780,1,0,0,0,0,0,1,
1310166,1310166,1621342020,1,0,0,0,0,0,1,
1310182,1310182,1621348200,1,0,0,0,0,0,1,
1310189,1310189,1621353900,1,0,0,0,0,0,1,
1310192,1310192,1621359720,1,0,0,0,0,0,1,
1310195,1310195,1621365240,1,0,0,0,0,0,1,
1310202,1310202,1621371060,1,0,0,0,0,0,1,
1310213,1310213,1621374840,1,0,0,0,0,0,1,
1310221,1310221,1621381440,0,1,0,0,0,0,1,
1310227,1310227,1621386660,1,0,0,0,0,0,1,
1310254,1310254,1621392540,1,0,0,0,0,0,1,
1310264,1310264,1621415820,1,0,0,0,0,0,1,
1310266,1310266,1621421280,1,0,0,0,0,0,1,
1310272,1310272,1621427280,1,0,0,0,0,0,1,
1310282,1310282,1621432800,1,0,0,0,0,0,1,
1310332,1310332,1621437780,0,0,1,0,0,0,1,
1310337,1310337,1621443660,1,0,0,0,0,0,1,
1310341,1310341,1621449720,1,0,0,0,0,0,1,
1310359,1310359,1621455420,1,0,0,0,0,0,1,
1310364,1310364,1621461360,1,0,0,0,0,0,1,
1310386,1310386,1621467120,1,0,0,0,0,0,1,
1310393,1310393,1621472940,1,0,0,0,0,0,1,
1310458,1310458,1621479120,1,0,0,0,0,0,1,
1310545,1310545,1621508340,1,0,0,0,0,0,1,
1310550,1310550,1621513680,1,0,0,0,0,0,1,
1310566,1310566,1621519620,1,0,0,0,0,0,1,
1310574,1310574,1621525500,1,0,0,0,0,0,1,
1310583,1310583,1621537440,1,0,0,0,0,0,1,
1310598,1310598,1621541340,1,0,0,0,0,0,1,
1310607,1310607,1621547520,1,0,0,0,0,0,1,
1310653,1310653,1621554360,1,0,0,0,0,0,1,105
1310656,1310656,1621557660,1,0,0,0,0,0,1,
1310661,1310661,1621563720,1,0,0,0,0,0,1,135
1310666,1310666,1621567500,1,0,0,0,0,0,1,
1310676,1310676,1621592880,1,0,0,0,0,0,1,
1310681,1310681,1621598220,1,0,0,0,0,0,1,
1310685,1310685,1621603980,1,0,0,0,0,0,1,
1310690,1310690,1621609140,1,0,0,0,0,0,1,
1310699,1310699,1621615080,1,0,0,0,0,0,1,
1310722,1310722,1621621080,1,0,0,0,0,0,1,
1310732,1310732,1621627260,1,0,0,0,0,0,1,
1310770,1310770,1621633800,1,0,0,0,0,0,1,
1310791,1310791,1621639269,1,0,0,0,0,0,1,222
1310792,1310792,1621646160,1,0,0,0,0,0,1,
1310793,1310793,1621651140,1,0,0,0,0,0,1,
1310802,1310802,1621679940,1,0,0,0,0,0,1,
1310806,1310806,1621685460,1,0,0,0,0,0,1,
1310808,1310808,1621692060,1,0,0,0,0,0,1,
1310809,1310809,1621697760,0,0,1,0,0,0,1,
1310810,1310810,1621703160,1,0,0,0,0,0,1,
1310816,1310816,1621708478,1,0,0,0,0,0,1,237
1310822,1310822,1621714210,1,0,0,0,0,0,1,242
1310844,1310844,1621719720,1,0,0,0,0,0,1,
1310850,1310850,1621726140,1,0,0,0,0,0,1,
1310861,1310861,1621731900,1,0,0,0,0,0,1,
1310864,1310864,1621738080,1,0,0,0,0,0,1,
1310870,1310870,1621760640,1,0,0,0,0,0,1,
1310871,1310871,1621766400,1,0,0,0,0,0,1,
1310884,1310884,1621771800,1,0,0,0,0,0,1,
1310895,1310895,1621777860,1,0,0,0,0,0,1,
1310911,1310912,1621783500,1,0,0,0,0,0,1,
1310912,1310912,1621783620,1,0,0,0,0,0,0,
1310910,1310912,1621783680,0,0,1,0,0,0,1,
1310920,1310920,1621788720,1,0,0,0,0,0,1,
1310945,1310945,1621794480,1,0,0,0,0,0,1,
1310949,1310949,1621800360,1,0,0,0,0,0,1,
1310966,1310966,1621805940,1,0,0,0,0,0,1,
1310974,1310974,1621811280,1,0,0,0,0,0,0,
1310975,1310974,1621811280,1,0,0,0,0,0,1,
1310983,1310983,1621816800,1,0,0,0,0,0,1,
1310987,1310987,1621822680,1,0,0,0,0,0,1,
1310989,1310989,1621828620,1,0,0,0,0,0,1,
1310994,1310994,1621858020,1,0,0,0,0,0,1,
1311000,1311000,1621863386,1,0,0,0,0,0,1,
1311021,1311021,1621868880,1,0,0,0,0,0,0,
1311041,1311041,1621886640,1,0,0,0,0,0,0,
1311038,1311041,1621886686,1,0,0,0,0,0,1,
1311039,1311041,1621886700,1,0,0,0,0,0,1,
1311046,1311047,1621892280,1,0,0,0,0,0,1,
1311047,1311047,1621892280,1,0,0,0,0,0,0,
1311045,1311047,1621892314,1,0,0,0,0,0,1,265
1311075,1311075,1621897860,1,0,0,0,0,0,1,
1311090,1311090,1621904220,1,0,0,0,0,0,1,
1311100,1311100,1621909260,1,0,0,0,0,0,1,
1311105,1311105,1621916460,1,0,0,0,0,0,1,
1311120,1311120,1621940640,1,0,0,0,0,0,1,
1311130,1311130,1621947425,1,0,0,0,0,0,1,
1311140,1311140,1621953000,1,0,0,0,0,0,0,
1311142,1311140,1621953000,1,0,0,0,0,0,1,
1311154,1311154,1621958460,1,0,0,0,0,0,1,
1311159,1311159,1621962240,1,0,0,0,0,0,1,
1311208,1311208,1621973160,1,0,0,0,0,0,0,
1311209,1311209,1621979100,1,0,0,0,0,0,1,
1311233,1311233,1621984800,1,0,0,0,0,0,1,
1311232,1311232,1621990500,1,0,0,0,0,0,1,
1311230,1311230,1621996320,1,0,0,0,0,0,0,264
1311239,1311239,1622013360,0,0,1,0,0,0,1,
1311242,1311242,1622019780,1,0,0,0,0,0,1,
1311247,1311247,1622030940,1,0,0,0,0,0,1,
1311258,1311258,1622037360,1,0,0,0,0,0,1,
1311259,1311258,1622037360,1,0,0,0,0,0,1,
1311262,1311262,1622043120,1,0,0,0,0,0,1,
1311268,1311268,1622049000,1,0,0,0,0,0,1,
1311292,1311292,1622054760,1,0,0,0,0,0,1,
1311305,1311305,1622060100,1,0,0,0,0,0,1,
1311310,1311310,1622066220,1,0,0,0,0,0,1,
1311315,1311315,1622071260,1,0,0,0,0,0,1,
1311319,1311319,1622077440,1,0,0,0,0,0,1,
1311331,1311331,1622081460,1,0,0,0,0,0,1,
1311355,1311355,1622110020,0,0,1,0,0,0,1,
1311357,1311357,1622116080,1,0,0,0,0,0,1,
1311378,1311378,1622126940,1,0,0,0,0,0,1,
1311389,1311389,1622132880,1,0,0,0,0,0,1,
1311390,1311390,1622139300,0,0,1,0,0,0,1,
1311411,1311411,1622144580,0,0,1,0,0,0,1,
1311444,1311444,1622150220,1,0,0,0,0,0,1,
1311450,1311450,1622156460,1,0,0,0,0,0,1,
1311456,1311456,1622162100,1,0,0,0,0,0,1,
1311472,1311472,1622167500,1,0,0,0,0,0,1,
1311493,1311493,1622173320,1,0,0,0,0,0,1,
1311561,1311561,1622178720,1,0,0,0,0,0,1,
1311578,1311578,1622185140,1,0,0,0,0,0,1,
1311585,1311585,1622201340,1,0,0,0,0,0,1,
1311589,1311589,1622207340,1,0,0,0,0,0,0,
1311621,1311621,1622213340,1,0,0,0,0,0,1,
1311625,1311625,1622219040,1,0,0,0,0,0,1,
1311628,1311652,1622224860,1,0,0,0,0,0,1,
1311652,1311652,1622224860,1,0,0,0,0,0,0,
1311635,1311635,1622230980,1,0,0,0,0,0,1,
1311662,1311662,1622236740,1,0,0,0,0,0,1,
1311691,1311691,1622241960,1,0,0,0,0,0,1,
1311695,1311695,1622247942,1,0,0,0,0,0,1,234
1311709,1311709,1622253180,1,0,0,0,0,0,1,
1311711,1311711,1622259060,1,0,0,0,0,0,1,
1311761,1311761,1622270640,0,1,0,0,0,0,1,
1311757,1311757,1622276400,0,1,0,0,0,0,1,
1311752,1311752,1622281920,1,0,0,0,0,0,1,
1311753,1311753,1622287800,1,0,0,0,0,0,1,
1311766,1311767,1622293140,1,0,0,0,0,0,1,
1311767,1311767,1622293140,1,0,0,0,0,0,0,
1311777,1311778,1622298420,1,0,0,0,0,0,1,
1311778,1311778,1622298420,1,0,0,0,0,0,0,
1311788,1311789,1622304900,1,0,0,0,0,0,1,
1311789,1311789,1622304900,1,0,0,0,0,0,0,235
1311811,1311812,1622310060,1,0,0,0,0,0,1,
1311812,1311812,1622310060,1,0,0,0,0,0,0,
1311810,1311812,1622310099,1,0,0,0,0,0,1,258
1311821,1311821,1622315827,1,0,0,0,0,0,1,117
1311827,1311827,1622319448,1,0,0,0,0,0,1,263
1311840,1311839,1622325360,1,0,0,0,0,0,1,
1311839,1311839,1622325408,1,0,0,0,0,0,1,229
1311871,1311871,1622331060,1,0,0,0,0,0,1,
1311879,1311879,1622336760,1,0,0,0,0,0,1,
1311895,1311898,1622342580,1,0,0,0,0,0,1,
1311898,1311898,1622342580,1,0,0,0,0,0,0,
1311985,1311985,1622364840,1,0,0,0,0,0,1,
1311987,1311987,1622370540,1,0,0,0,0,0,1,
1311989,1311989,1622376780,1,0,0,0,0,0,1,
1312018,1312018,1622382480,1,0,0,0,0,0,1,
1312029,1312029,1622388780,1,0,0,0,0,0,1,
1312069,1312069,1622394480,1,0,0,0,0,0,1,
1312085,1312085,1622399940,1,0,0,0,0,0,1,
1312097,1312097,1622405820,1,0,0,0,0,0,1,
1312104,1312104,1622411820,1,0,0,0,0,0,1,
1312111,1312111,1622417760,1,0,0,0,0,0,1,
1312172,1312172,1622423580,1,0,0,0,0,0,1,
1312211,1312211,1622428860,1,0,0,0,0,0,1,
1312220,1312220,1622434260,1,0,0,0,0,0,1,
1312255,1312255,1622449620,0,1,0,0,0,0,1,
1312254,1312254,1622454840,1,0,0,0,0,0,1,
1312257,1312257,1622460540,1,0,0,0,0,0,1,
1312273,1312273,1622466780,1,0,0,0,0,0,1,
1312318,1312318,1622472180,1,0,0,0,0,0,1,
1312319,1312318,1622472180,1,0,0,0,0,0,1,
1312340,1312340,1622478180,1,0,0,0,0,0,1,
1312350,1312350,1622483820,1,0,0,0,0,0,1,
1312363,1312363,1622489460,1,0,0,0,0,0,1,
1312380,1312380,1622495340,1,0,0,0,0,0,1,
1312458,1312458,1622500980,1,0,0,0,0,0,1,
1312460,1312460,1622506620,1,0,0,0,0,0,1,
1312474,1312474,1622512440,1,0,0,0,0,0,1,
1312482,1312482,1622517960,1,0,0,0,0,0,1,
1312484,1312484,1622523720,0,0,1,0,0,0,1,
1312514,1312514,1622541840,1,0,0,0,0,0,1,
1312515,1312515,1622547900,1,0,0,0,0,0,1,
1312532,1312532,1622553480,1,0,0,0,0,0,1,
1312556,1312556,1622559120,1,0,0,0,0,0,1,
1312570,1312570,1622566380,1,0,0,0,0,0,1,
1312587,1312587,1622571900,0,0,0,0,1,0,1,
1312592,1312592,1622577480,1,0,0,0,0,0,1,
1312595,1312595,1622582820,1,0,0,0,0,0,1,
1312605,1312605,1622588040,1,0,0,0,0,0,1,
1312618,1312618,1622593920,1,0,0,0,0,0,1,
1312697,1312697,1622600040,1,0,0,0,0,0,1,
1312704,1312704,1622605380,1,0,0,0,0,0,1,
1312755,1312755,1622628960,1,0,0,0,0,0,1,
1312757,1312757,1622633040,1,0,0,0,0,0,1,
1312765,1312767,1622639280,1,0,0,0,0,0,1,
1312767,1312767,1622639280,1,0,0,0,0,0,0,
1312803,1312803,1622644740,0,1,0,0,0,0,1,
1312820,1312820,1622650680,1,0,0,0,0,0,1,
1312839,1312839,1622656140,0,1,0,0,0,0,1,
1312846,1312846,1622661780,1,0,0,0,0,0,1,
1312908,1312908,1622667660,1,0,0,0,0,0,1,
1312932,1312932,1622674200,1,0,0,0,0,0,1,
1312940,1312940,1622679900,1,0,0,0,0,0,1,
1312959,1312959,1622685540,1,0,0,0,0,0,1,
1312960,1312959,1622685540,1,0,0,0,0,0,1,
1312970,1312970,1622691180,1,0,0,0,0,0,1,
1313025,1313025,1622697420,1,0,0,0,0,0,1,
1313041,1313041,1622703540,1,0,0,0,0,0,1,
1313045,1313045,1622714880,1,0,0,0,0,0,1,
1313051,1313051,1622720460,1,0,0,0,0,0,1,
1313056,1313056,1622726280,1,0,0,0,0,0,1,
1313097,1313097,1622730960,1,0,0,0,0,0,1,
1313112,1313112,1622736780,1,0,0,0,0,0,1,
1313118,1313118,1622742316,1,0,0,0,0,0,1,255
1313124,1313124,1622748900,1,0,0,0,0,0,1,
1313132,1313132,1622754360,1,0,0,0,0,0,1,
1313142,1313142,1622760240,1,0,0,0,0,0,1,
1313152,1313152,1622765880,1,0,0,0,0,0,1,
1313250,1313250,1622771700,1,0,0,0,0,0,1,
1313258,1313258,1622777280,1,0,0,0,0,0,1,
1313318,1313318,1622804760,1,0,0,0,0,0,1,
1313331,1313331,1622811180,1,0,0,0,0,0,1,
1313465,1313465,1622816040,1,0,0,0,0,0,0,
1313380,1313465,1622816160,0,0,1,0,0,0,1,
1313395,1313395,1622822280,1,0,0,0,0,0,1,
1313405,1313405,1622825880,1,0,0,0,0,0,1,
1313425,1313425,1622831760,1,0,0,0,0,0,1,
1313446,1313446,1622836440,1,0,0,0,0,0,1,
1313480,1313480,1622843100,0,0,1,0,0,0,1,
1313522,1313522,1622848657,1,0,0,0,0,0,1,241
1313531,1313531,1622853856,1,0,0,0,0,0,1,256
1313559,1313559,1622859540,1,0,0,0,0,0,1,
1313598,1313598,1622865900,1,0,0,0,0,0,1,
1313606,1313606,1622893500,1,0,0,0,0,0,1,
1313621,1313621,1622899680,1,0,0,0,0,0,1,
1313630,1313630,1622905980,1,0,0,0,0,0,1,
1313673,1313673,1622911896,1,0,0,0,0,0,1,
1313683,1313683,1622917696,1,0,0,0,0,0,1,257
1313693,1313693,1622924143,1,0,0,0,0,0,1,244
1313716,1313716,1622930170,1,0,0,0,0,0,1,243
1313824,1313824,1622936340,1,0,0,0,0,0,1,
1313854,1313854,1622942220,1,0,0,0,0,0,1,
1313890,1313890,1622948940,1,0,0,0,0,0,1,
1313907,1313907,1622971560,1,0,0,0,0,0,1,
1313909,1313909,1622976900,1,0,0,0,0,0,1,
1313917,1313917,1622983260,1,0,0,0,0,0,1,
1313928,1313928,1622988960,1,0,0,0,0,0,1,
1313927,1313928,1622989020,0,1,0,0,0,0,1,
1313955,1313955,1622994751,1,0,0,0,0,0,1,245
1313979,1314100,1623000360,1,0,0,0,0,0,1,
1314100,1314100,1623000360,1,0,0,0,0,0,0,244
1314002,1314002,1623007200,1,0,0,0,0,0,1,
1314024,1314024,1623012300,0,1,0,0,0,0,1,
1314025,1314024,1623012420,0,0,1,0,0,0,1,
1314034,1314034,1623018480,1,0,0,0,0,0,1,
1314097,1314097,1623023820,1,0,0,0,0,0,1,
1314136,1314136,1623030120,1,0,0,0,0,0,1,
1314135,1314136,1623030300,0,0,1,0,0,0,1,
1314145,1314145,1623036120,1,0,0,0,0,0,1,
1314161,1314161,1623064920,1,0,0,0,0,0,1,
1314169,1314170,1623070380,1,0,0,0,0,0,1,
1314170,1314170,1623070380,1,0,0,0,0,0,0,
1314205,1314205,1623076440,1,0,0,0,0,0,1,
1314215,1314215,1623082320,1,0,0,0,0,0,1,
1314217,1314217,1623088260,1,0,0,0,0,0,1,
1314222,1314222,1623094843,1,0,0,0,0,0,1,190
1314219,1314222,1623094860,1,0,0,0,0,0,1,
1314220,1314222,1623094860,1,0,0,0,0,0,1,120
1314225,1314225,1623100131,1,0,0,0,0,0,1,272
1314249,1314249,1623106200,1,0,0,0,0,0,1,
1314250,1314249,1623106203,1,0,0,0,0,0,1,240
1314298,1314298,1623111720,1,0,0,0,0,0,1,
1314322,1314322,1623117900,1,0,0,0,0,0,1,
1314414,1314414,1623123060,1,0,0,0,0,0,1,
1314437,1314437,1623153900,1,0,0,0,0,0,1,
1314438,1314437,1623153900,1,0,0,0,0,0,1,
1314466,1314466,1623159900,1,0,0,0,0,0,1,
1314477,1314477,1623165780,1,0,0,0,0,0,1,
1314479,1314477,1623165960,0,0,1,0,0,0,1,
1314489,1314489,1623172380,0,0,1,0,0,0,1,
1314498,1314498,1623178260,1,0,0,0,0,0,1,
1314500,1314500,1623184065,1,0,0,0,0,0,1,232
1314556,1314556,1623190160,1,0,0,0,0,0,1,236
1314603,1314603,1623196380,1,0,0,0,0,0,1,
1314604,1314603,1623196434,1,0,0,0,0,0,1,234
1314622,1314622,1623202440,1,0,0,0,0,0,1,
1314623,1314622,1623202440,1,0,0,0,0,0,1,
1314658,1314658,1623207840,1,0,0,0,0,0,1,
1314690,1314690,1623236820,1,0,0,0,0,0,1,
1314698,1314943,1623242940,1,0,0,0,0,0,1,
1314699,1314943,1623242940,1,0,0,0,0,0,1,
1314943,1314943,1623242940,1,0,0,0,0,0,0,
1314722,1314722,1623248700,1,0,0,0,0,0,1,
1314726,1314726,1623254400,1,0,0,0,0,0,1,
1314732,1314732,1623260400,1,0,0,0,0,0,1,
1314741,1314741,1623265500,1,0,0,0,0,0,1,
1314754,1314754,1623271679,1,0,0,0,0,0,1,250
1314756,1314756,1623276900,1,0,0,0,0,0,1,
1314823,1314823,1623283020,1,0,0,0,0,0,1,
1314837,1314837,1623288480,1,0,0,0,0,0,1,
1314948,1314949,1623295320,1,0,0,0,0,0,1,
1314949,1314949,1623295320,1,0,0,0,0,0,0,
1314961,1314961,1623323520,1,0,0,0,0,0,1,
1314970,1314970,1623329880,1,0,0,0,0,0,1,
1315048,1315048,1623335940,1,0,0,0,0,0,1,
1315025,1315025,1623342300,1,0,0,0,0,0,1,
1315047,1315047,1623348240,1,0,0,0,0,0,1,
1315046,1315046,1623354840,1,0,0,0,0,0,1,
1315057,1315057,1623360480,1,0,0,0,0,0,1,
1315087,1315087,1623366540,1,0,0,0,0,0,1,
1315091,1315091,1623372660,1,0,0,0,0,0,1,
1315093,1315093,1623376440,1,0,0,0,0,0,1,
1315099,1315099,1623382920,1,0,0,0,0,0,1,
1315103,1315103,1623387240,1,0,0,0,0,0,1,
1315107,1315107,1623410820,1,0,0,0,0,0,1,
1315120,1315120,1623416160,1,0,0,0,0,0,1,
1315121,1315120,1623416160,1,0,0,0,0,0,1,
1315134,1315134,1623421740,1,0,0,0,0,0,1,
1315165,1315165,1623427560,1,0,0,0,0,0,1,
1315182,1315182,1623434160,1,0,0,0,0,0,1,
1315190,1315190,1623439560,1,0,0,0,0,0,1,
1315199,1315199,1623445500,1,0,0,0,0,0,1,
1315213,1315213,1623451140,1,0,0,0,0,0,1,
1315212,1315213,1623451200,0,1,0,0,0,0,1,
1315231,1315231,1623456720,1,0,0,0,0,0,1,
1315267,1315267,1623462600,1,0,0,0,0,0,1,
1315302,1315302,1623468300,1,0,0,0,0,0,1,
1315307,1315307,1623474360,1,0,0,0,0,0,0,
1315319,1315319,1623498360,1,0,0,0,0,0,1,
1315340,1315340,1623503593,1,0,0,0,0,0,1,226
1315382,1315382,1623509760,1,0,0,0,0,0,1,
1315403,1315403,1623515520,1,0,0,0,0,0,1,
1315426,1315426,1623520847,1,0,0,0,0,0,1,250
1315436,1315436,1623526482,1,0,0,0,0,0,1,232
1315439,1315439,1623532080,1,0,0,0,0,0,1,
1315467,1315467,1623537720,1,0,0,0,0,0,1,
1315502,1315502,1623543240,1,0,0,0,0,0,1,
1315517,1315517,1623549660,1,0,0,0,0,0,1,
1315563,1315563,1623571920,1,0,0,0,0,0,1,
1315564,1315564,1623577620,1,0,0,0,0,0,1,
1315567,1315567,1623583140,1,0,0,0,0,0,1,
1315582,1315582,1623588780,1,0,0,0,0,0,1,
1315591,1315591,1623594720,1,0,0,0,0,0,1,
1315596,1315596,1623600240,1,0,0,0,0,0,0,
1315624,1315624,1623606004,1,0,0,0,0,0,1,248
1315634,1315634,1623612000,0,0,0,0,1,0,1,
1315639,1315639,1623617640,1,0,0,0,0,0,1,
1315650,1315650,1623623822,1,0,0,0,0,0,1,241
1315677,1315677,1623629144,1,0,0,0,0,0,1,239
1315734,1315734,1623635520,1,0,0,0,0,0,0,
1315753,1315753,1623641820,0,0,1,0,0,0,1,
1315759,1315759,1623646980,0,0,1,0,0,0,1,
1315783,1315783,1623652260,1,0,0,0,0,0,1,
1315787,1315787,1623658020,0,0,1,0,0,0,1,
1315788,1315788,1623663660,1,0,0,0,0,0,1,
1315791,1315791,1623669300,1,0,0,0,0,0,1,
1315808,1315808,1623675120,1,0,0,0,0,0,1,
1315814,1315814,1623678900,1,0,0,0,0,0,1,
1315844,1315844,1623684840,1,0,0,0,0,0,1,
1315858,1315858,1623695760,0,0,1,0,0,0,1,
1315868,1315868,1623701520,1,0,0,0,0,0,1,
1315870,1315870,1623707340,1,0,0,0,0,0,1,
1315914,1315914,1623713100,1,0,0,0,0,0,1,
1315992,1315992,1623719040,1,0,0,0,0,0,1,
1316002,1316002,1623724860,1,0,0,0,0,0,1,
1316012,1316012,1623729900,0,0,1,0,0,0,1,
1316018,1316018,1623736200,1,0,0,0,0,0,1,
1316022,1316022,1623758640,0,1,0,0,0,0,1,
1316042,1316042,1623764700,1,0,0,0,0,0,1,
1316081,1316081,1623770040,1,0,0,0,0,0,1,
1316085,1316085,1623776040,1,0,0,0,0,0,1,
1316093,1316093,1623781691,1,0,0,0,0,0,1,252
1316100,1316100,1623787440,0,0,1,0,0,0,1,
1316136,1316136,1623793020,1,0,0,0,0,0,1,
1316155,1316155,1623798540,1,0,0,0,0,0,1,
1316207,1316207,1623805388,1,0,0,0,0,0,1,196
1316245,1316245,1623811500,1,0,0,0,0,0,1,
1316270,1316270,1623846199,1,0,0,0,0,0,0,
1316276,1316276,1623851280,1,0,0,0,0,0,1,
1316283,1316283,1623857100,1,0,0,0,0,0,1,
1316290,1316290,1623862920,1,0,0,0,0,0,1,
1316314,1316314,1623869040,1,0,0,0,0,0,1,180
1316321,1316321,1623874920,0,1,0,0,0,0,1,
1316327,1316327,1623881100,0,0,1,0,0,0,1,
1316351,1316351,1623886638,1,0,0,0,0,0,1,250
1316362,1316362,1623892411,1,0,0,0,0,0,1,235
1316410,1316410,1623899264,1,0,0,0,0,0,1,186
1316444,1316444,1623927300,0,1,0,0,0,0,1,
1316453,1316454,1623933780,1,0,0,0,0,0,1,
1316454,1316454,1623933813,1,0,0,0,0,0,1,104
1316466,1316466,1623937740,1,0,0,0,0,0,1,
1316532,1316532,1623943920,1,0,0,0,0,0,1,
1316545,1316545,1623949660,1,0,0,0,0,0,1,
1316559,1316559,1623956100,1,0,0,0,0,0,1,
1316566,1316566,1623961560,1,0,0,0,0,0,1,
1316568,1316568,1623967140,1,0,0,0,0,0,1,105
1316567,1316568,1623967182,1,0,0,0,0,0,1,117
1316578,1316578,1623971400,1,0,0,0,0,0,1,
1316633,1316633,1623977880,1,0,0,0,0,0,1,
1316634,1316633,1623977940,1,0,0,0,0,0,1,
1316665,1316665,1623983580,1,0,0,0,0,0,1,
1316687,1316687,1623989640,1,0,0,0,0,0,1,
1316701,1316701,1623995220,1,0,0,0,0,0,1,
1316724,1316724,1624019220,1,0,0,0,0,0,1,
1316763,1316763,1624025160,1,0,0,0,0,0,1,
1316770,1316770,1624030800,1,0,0,0,0,0,1,
1316799,1316799,1624036500,1,0,0,0,0,0,1,
1316800,1316799,1624036500,1,0,0,0,0,0,1,
1316807,1316807,1624042140,1,0,0,0,0,0,1,
1316822,1316822,1624048740,1,0,0,0,0,0,1,
1316849,1316849,1624054260,1,0,0,0,0,0,1,
1316868,1316868,1624060028,1,0,0,0,0,0,1,238
1316877,1316877,1624066664,1,0,0,0,0,0,1,220
1316925,1316925,1624100640,1,0,0,0,0,0,1,
1316937,1316937,1624106580,1,0,0,0,0,0,1,
1316994,1316994,1624112940,1,0,0,0,0,0,1,
1317016,1317016,1624118100,1,0,0,0,0,0,1,
1317031,1317031,1624123500,1,0,0,0,0,0,1,
1317055,1317055,1624129860,1,0,0,0,0,0,1,
1317054,1317054,1624135080,1,0,0,0,0,0,1,
1317059,1317059,1624141020,1,0,0,0,0,0,1,
1317144,1317144,1624146780,1,0,0,0,0,0,1,
1317153,1317153,1624152420,1,0,0,0,0,0,1,
1317198,1317198,1624158300,1,0,0,0,0,0,0,
1317216,1317216,1624186800,0,1,0,0,0,0,1,
1317227,1317227,1624192440,0,1,0,0,0,0,1,
1317249,1317249,1624198320,1,0,0,0,0,0,1,
1317263,1317263,1624203660,1,0,0,0,0,0,1,
1317285,1317285,1624210140,1,0,0,0,0,0,1,
1317286,1317285,1624210140,1,0,0,0,0,0,1,
1317312,1317312,1624215960,1,0,0,0,0,0,1,
1317317,1317317,1624221240,1,0,0,0,0,0,1,
1317359,1317359,1624226880,1,0,0,0,0,0,0,
1317360,1317359,1624226880,1,0,0,0,0,0,1,
1326643,1317379,1624232640,1,0,0,0,0,0,0,
1317379,1317379,1624232658,1,0,0,0,0,0,1,254
1317407,1317421,1624238820,1,0,0,0,0,0,1,
1317421,1317421,1624238820,1,0,0,0,0,0,0,
1317433,1317433,1624272660,0,1,0,0,0,0,1,
1317443,1317444,1624278240,1,0,0,0,0,0,1,
1317444,1317444,1624278240,1,0,0,0,0,0,0,
1317483,1317483,1624284540,1,0,0,0,0,0,1,
1317506,1317506,1624289640,1,0,0,0,0,0,1,
1317532,1317532,1624294560,1,0,0,0,0,0,1,
1317533,1317533,1624300560,1,0,0,0,0,0,1,
1317581,1317581,1624317600,1,0,0,0,0,0,1,
1317702,1317702,1624323360,0,1,0,0,0,0,1,
1317721,1317721,1624329480,1,0,0,0,0,0,1,
1317751,1317751,1624359720,1,0,0,0,0,0,1,
1317767,1317767,1624366020,1,0,0,0,0,0,1,
1317815,1317815,1624371120,1,0,0,0,0,0,1,
1317830,1317830,1624376880,1,0,0,0,0,0,1,
1317847,1317847,1624382782,1,0,0,0,0,0,1,241
1317858,1317858,1624388642,1,0,0,0,0,0,1,236
1317863,1317863,1624393680,0,0,1,0,0,0,1,
